"","brand_hybrid","Yield","air.sig995_mean","air.sig995_variance","omega.sig995_mean","omega.sig995_variance","pres.sfc_mean","pres.sfc_variance","rhum.sig995_mean","rhum.sig995_variance","uwnd.sig995_mean","uwnd.sig995_variance","vwnd.sig995_mean"
"1112","NUTECH/G2 GENETICS-5X-698",184.3421331,294.908698994565,33.5332402627288,-0.00818528916819511,0.00625068949889652,97645.1630434783,200644.599230997,71.1345108695652,382.549229148181,-0.0100514350939145,7.64689100135665,2.27296469610734
"1113","NUTECH/G2 GENETICS-5Z-002",215.3296129,294.908698994565,33.5332402627288,-0.00818528916819511,0.00625068949889652,97645.1630434783,200644.599230997,71.1345108695652,382.549229148181,-0.0100514350939145,7.64689100135665,2.27296469610734
"1114","NUTECH/G2 GENETICS-5Z-0106",214.9684802,294.908698994565,33.5332402627288,-0.00818528916819511,0.00625068949889652,97645.1630434783,200644.599230997,71.1345108695652,382.549229148181,-0.0100514350939145,7.64689100135665,2.27296469610734
"1115","NUTECH/G2 GENETICS-5Z-707",200.8802907,294.908698994565,33.5332402627288,-0.00818528916819511,0.00625068949889652,97645.1630434783,200644.599230997,71.1345108695652,382.549229148181,-0.0100514350939145,7.64689100135665,2.27296469610734
"1116","AGRIGOLD-A6408VT3PRIB",204.2368976,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1117","AGRIGOLD-A6499STXRIB",212.9459478,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1118","AGRIGOLD-A6559STXRIB",185.9456483,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1119","DEKALB-DKC53-78 SSRIB",174.1108855,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1120","DEKALB-DKC61-89 RIB",198.182332,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1121","DEKALB-DKC64-69 GENVT3P",209.167049,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1122","GOLDEN ACRES-G4598",173.417794,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1123","GOLDEN ACRES-G4655A",218.6989466,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1124","GOLDEN ACRES-G4678DG",221.8411774,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1125","GOLDEN ACRES-G5621",191.8860466,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1126","GOLDEN HARVEST-G07B39-3111A",187.8551789,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1127","GOLDEN HARVEST-G11U58-3111",210.92,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1128","GOLDEN HARVEST-G12J11-3011A",195.2867296,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1129","GOLDEN HARVEST-G16K01-3111",233.6017716,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1130","MAT CHECK-LATE",201.7702614,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1131","MAT CHECK-MED",172.0459127,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1132","MIDLAND-344PRW",178.3430549,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1133","MIDLAND-425SS",177.5720943,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1134","MIDLAND-534PRW",200.2596589,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1135","MIDLAND-573PRW",215.3971279,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1136","MIDLAND-594PR DG",204.9933742,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1137","MIDLAND-653PRW",180.9650092,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1138","MIDLAND-714PRW",215.1500814,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1139","MIDLAND-735PRW",200.8087433,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1140","PHILLIPS-PSF082 VT3Pro",201.8425454,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1141","PHILLIPS-PSF112 VT3Pro",184.394412,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1142","PHILLIPS-PSF121 VT3Pro",165.7855504,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1143","PHILLIPS-PSF141 SS",176.3975508,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1144","PHILLIPS-PSF143 VT2Pro",185.5317991,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1145","UNITY-4814 VT2P-RIB",187.8096105,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1146","UNITY-5512 SS-RIB",201.7879161,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1147","UNITY-5514 SS-RIB",201.3190104,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1148","UNITY-5608 SS-RIB",175.5362149,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1149","AGRIGOLD-A6499STXRIB",235.4114835,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1150","AGRIGOLD-A6517VT3PRIB",255.6581691,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1151","AGRIGOLD-A6573VT3PRIB",240.8632342,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1152","DEKALB-DKC53-78 SSRIB",185.1523998,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1153","DEKALB-DKC61-89 RIB",248.6374484,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1154","DEKALB-DKC64-69 GENVT3P",212.0734679,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1155","GOLDEN ACRES-G4598",231.8110892,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1156","GOLDEN ACRES-G4655A",232.5039548,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1157","GOLDEN ACRES-G4678DG",253.9898419,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1158","GOLDEN ACRES-G5621",196.866284,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1159","LG SEEDS-LG5618STXRIB",240.8520342,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1160","LG SEEDS-LG5630VT3PRIB",194.5176771,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1161","LG SEEDS-LG5717VT2Pro",251.1547291,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1162","MAT CHECK-LATE",250.6369248,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1163","MAT CHECK-MED",193.2766344,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1164","MIDLAND-534PRW",240.3096822,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1165","MIDLAND-573PRW",206.6576183,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1166","MIDLAND-594PR DG",199.8393246,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1167","MIDLAND-624PRW",235.0486369,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1168","MIDLAND-653PRW",218.1572637,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1169","MIDLAND-714PRW",238.4538715,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1170","MIDLAND-735PRW",254.7799797,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1171","NUTECH/G2 GENETICS-3F-515",234.3833926,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1172","NUTECH/G2 GENETICS-3F-814",224.4147008,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1173","NUTECH/G2 GENETICS-5D-109",201.0492223,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1174","NUTECH/G2 GENETICS-5F-008",216.805202,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1175","NUTECH/G2 GENETICS-5F-709",205.1232299,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1176","NUTECH/G2 GENETICS-5F-805",191.2021953,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1177","NUTECH/G2 GENETICS-5F-811",220.5768119,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1178","NUTECH/G2 GENETICS-5H-905",203.4892697,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1179","NUTECH/G2 GENETICS-5Z-113",222.0195731,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1180","NUTECH/G2 GENETICS-5Z-1209",221.1248407,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1181","NUTECH/G2 GENETICS-5Z-707",169.940153,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1182","PRODUCERS-7198STXRIB",209.7635237,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1183","PRODUCERS-7213VT2RIB",215.5288719,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1184","PRODUCERS-7224VT3PRIB",251.1240444,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1185","PRODUCERS-7268STXRIB",219.1712992,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1186","PRODUCERS-7574VT3PRIB",228.8041471,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1187","PRODUCERS-7633VT2RIBD1",223.4314096,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1188","AGRIGOLD-A6408VT3PRIB",180.8987333,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1189","AGRIGOLD-A6499STXRIB",193.4547591,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1190","AGRIGOLD-A6619VT2RIBD1",214.9704104,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1191","DEKALB-DKC53-78 SSRIB",183.8932532,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1192","DEKALB-DKC61-89 RIB",213.7964138,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1193","DEKALB-DKC64-69 GENVT3P",172.5813491,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1194","GOLDEN ACRES-G4598",208.237727,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1195","GOLDEN ACRES-G4655A",213.8307773,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1196","GOLDEN ACRES-G4678DG",227.7450647,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1197","GOLDEN ACRES-G5621",200.3045046,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1198","LG SEEDS-LG5618STXRIB",201.4903149,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1199","LG SEEDS-LG5630VT3PRIB",183.5509653,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1200","LG SEEDS-LG5717VT2Pro",246.9092037,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1201","MAT CHECK-LATE",208.3882354,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1202","MAT CHECK-MED",176.4634134,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1203","MIDLAND-344PRW",180.073008,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1204","MIDLAND-425SS",184.8900456,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1205","MIDLAND-534PRW",209.5178926,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1206","MIDLAND-573PRW",187.7895845,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1207","MIDLAND-594PR DG",195.249814,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1208","MIDLAND-653PRW",191.2990055,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1209","MIDLAND-714PRW",235.0883736,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1210","NUTECH/G2 GENETICS-3F-515",200.8747798,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1211","NUTECH/G2 GENETICS-3F-814",212.9177574,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1212","NUTECH/G2 GENETICS-5D-109",177.5148246,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1213","NUTECH/G2 GENETICS-5F-008",179.8628178,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1214","NUTECH/G2 GENETICS-5F-709",192.5230182,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1215","NUTECH/G2 GENETICS-5F-805",182.8467515,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1216","NUTECH/G2 GENETICS-5F-811",193.4464742,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1217","NUTECH/G2 GENETICS-5H-905",192.0736407,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1218","NUTECH/G2 GENETICS-5Z-113",194.7712861,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1219","NUTECH/G2 GENETICS-5Z-1209",173.4472608,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1220","NUTECH/G2 GENETICS-5Z-707",153.9905528,293.273644565217,36.9548046229889,-0.00695294939780766,0.00599330475560803,97607.4184782609,260205.299467613,72.2690217391304,341.377868973676,-0.224046256520545,10.4131218455842,1.32187804243207
"1221","AGRIGOLD-A6517VT3PRIB",156.218262,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1222","AGRIGOLD-A6553VT3PRIB",160.2885875,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1223","AGRIGOLD-A6619VT2RIBD1",177.1111674,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1224","DEKALB-DKC53-78 SSRIB",157.4111019,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1225","DEKALB-DKC61-89 RIB",178.1265241,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1226","DEKALB-DKC64-69 GENVT3P",174.3978728,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1227","GOLDEN ACRES-G4598",181.6583331,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1228","GOLDEN ACRES-G4655A",175.0876648,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1229","GOLDEN ACRES-G4678DG",170.6914679,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
"1230","GOLDEN ACRES-G5621",158.8655845,293.799731019022,40.0153824936307,-0.000144572331444293,0.00620696826091512,95903.4375,293031.024659864,66.2907608695652,387.45003697131,-0.922279996637228,10.2661961977222,1.56141587976223
